account_id,customer_id,account_type,balance,credit_limit,status,opened_date
ACC005218,CUST03609,Current,101448.63,0,Active,2022-07-14
ACC005219,CUST00598,Current,130500.67,0,Active,2020-07-10
ACC005220,CUST02415,Current,72124.06,0,Active,2018-12-26
ACC005221,CUST04027,Savings,184350.72,0,Active,2024-05-19
ACC005222,CUST03366,Savings,102948.48,0,Active,2019-06-30
ACC005223,CUST04634,Savings,56266.43,0,Active,2023-11-15
ACC005224,CUST02416,Savings,72915.82,0,Active,2022-04-24
ACC005225,CUST03108,Current,142326.86,0,Active,2019-08-18
ACC005226,CUST04169,Savings,113952.68,0,Inactive,2018-03-29
ACC005227,CUST04737,Savings,158639.81,0,Active,2020-08-23
ACC005228,CUST02527,Savings,142931.94,0,Active,2022-09-26
ACC005229,CUST04143,Credit,68363.75,164428,Active,2020-11-14
ACC005230,CUST00736,Savings,89319.76,0,Active,2025-05-26
ACC005231,CUST04172,Current,216910.96,0,Active,2021-04-07
ACC005232,CUST02788,Credit,76393.39,383618,Active,2022-04-17
ACC005233,CUST01342,Savings,303101.65,0,Active,2024-03-29
ACC005234,CUST03730,Savings,47755.51,0,Active,2021-05-07
ACC005235,CUST04967,Savings,212879.83,0,Active,2021-12-26
ACC005236,CUST04678,Current,125020.04,0,Active,2022-11-20
ACC005237,CUST04948,Savings,68666.35,0,Active,2021-10-11
ACC005238,CUST04591,Current,139937.1,0,Active,2022-11-29
ACC005239,CUST00985,Current,78086.92,0,Active,2019-04-17
ACC005240,CUST00896,Credit,93105.84,327624,Active,2024-09-27
ACC005241,CUST01406,Savings,104537.63,0,Active,2021-07-28
ACC005242,CUST00289,Savings,203353.87,0,Inactive,2022-02-25
ACC005243,CUST02045,Savings,88487.82,0,Active,2018-05-09
ACC005244,CUST00853,Savings,153001.45,0,Active,2018-07-06
ACC005245,CUST03827,Credit,207847.27,168117,Active,2020-03-16
ACC005246,CUST00598,Current,137655.43,0,Active,2022-11-18
ACC005247,CUST02643,Credit,166947.13,230371,Active,2019-08-22
ACC005248,CUST01702,Current,130045.25,0,Active,2023-08-07
ACC005249,CUST00408,Current,182141.6,0,Active,2018-01-28
ACC005250,CUST01756,Savings,55117.75,0,Active,2019-10-29
ACC005251,CUST02178,Current,287985.58,0,Active,2021-06-26
ACC005252,CUST03675,Current,84870.59,0,Active,2025-06-26
ACC005253,CUST03133,Savings,125783.46,0,Active,2025-04-17
ACC005254,CUST04242,Savings,31881.41,0,Active,2022-02-23
ACC005255,CUST02031,Savings,96027.77,0,Active,2019-11-29
ACC005256,CUST02966,Savings,156769.15,0,Active,2019-11-16
ACC005257,CUST04601,Savings,309963.7,0,Active,2022-02-03
ACC005258,CUST00680,Savings,186910.21,0,Active,2021-07-24
ACC005259,CUST04343,Savings,100859.31,0,Active,2019-10-28
ACC005260,CUST02995,Savings,44842.67,0,Active,2023-03-28
ACC005261,CUST02191,Savings,269509.9,0,Active,2023-10-19
ACC005262,CUST04877,Savings,97841.84,0,Active,2025-04-01
ACC005263,CUST03135,Savings,156511.62,0,Active,2024-07-14
ACC005264,CUST01651,Savings,101034.89,0,Active,2018-01-02
ACC005265,CUST00545,Savings,168012.81,0,Active,2025-02-17
ACC005266,CUST02163,Savings,262730.35,0,Active,2021-10-22
ACC005267,CUST00184,Savings,201955.28,0,Active,2021-03-08
ACC005268,CUST04713,Savings,112643.57,0,Active,2025-04-04
ACC005269,CUST00818,Savings,273114.94,0,Active,2019-05-01
ACC005270,CUST01536,Savings,348303.47,0,Active,2025-03-07
ACC005271,CUST01453,Credit,231685.71,263336,Active,2024-06-10
ACC005272,CUST00911,Savings,103012.75,0,Active,2019-11-20
ACC005273,CUST03390,Savings,213137.63,0,Active,2025-07-24
ACC005274,CUST04985,Savings,230336.97,0,Active,2021-09-13
ACC005275,CUST02565,Current,113970.2,0,Active,2025-05-18
ACC005276,CUST04628,Savings,348276.65,0,Active,2023-10-19
ACC005277,CUST04298,Savings,256075.91,0,Inactive,2023-09-07
ACC005278,CUST02554,Savings,117609.53,0,Active,2023-07-19
ACC005279,CUST01188,Savings,102944.54,0,Active,2023-06-14
ACC005280,CUST02534,Current,227352.38,0,Active,2018-11-04
ACC005281,CUST01439,Current,400889.1,0,Active,2018-09-16
ACC005282,CUST00080,Current,57910.47,0,Active,2022-11-10
ACC005283,CUST02805,Savings,172753.25,0,Active,2023-11-19
ACC005284,CUST04190,Current,210925.03,0,Active,2018-01-17
ACC005285,CUST03143,Savings,261385.38,0,Active,2021-01-26
ACC005286,CUST01276,Current,212133.96,0,Active,2018-11-17
ACC005287,CUST01843,Savings,98672.91,0,Inactive,2021-08-20
ACC005288,CUST04900,Savings,53328.04,0,Active,2018-11-15
ACC005289,CUST01403,Savings,110194.18,0,Active,2022-08-10
ACC005290,CUST01519,Credit,208044.65,204609,Active,2023-01-17
ACC005291,CUST03556,Savings,92069.63,0,Active,2021-09-07
ACC005292,CUST00241,Current,284586.37,0,Active,2019-06-29
ACC005293,CUST04257,Savings,123327.47,0,Active,2024-04-18
ACC005294,CUST04295,Current,88378.1,0,Active,2025-01-01
ACC005295,CUST01591,Credit,184060.11,396298,Inactive,2023-05-12
ACC005296,CUST01528,Savings,115679.51,0,Active,2024-12-10
ACC005297,CUST01237,Savings,101186.43,0,Active,2021-09-20
ACC005298,CUST01631,Savings,373745.18,0,Active,2023-11-01
ACC005299,CUST03388,Savings,91704.94,0,Active,2020-09-18
ACC005300,CUST01333,Credit,107753.31,144627,Active,2021-04-25
ACC005301,CUST04238,Credit,185623.25,157296,Active,2021-02-09
ACC005302,CUST01774,Savings,282160.19,0,Active,2022-10-22
ACC005303,CUST02366,Savings,175509.42,0,Active,2019-06-01
ACC005304,CUST04712,Savings,141953.82,0,Active,2018-01-01
ACC005305,CUST02896,Savings,398266.44,0,Active,2023-06-03
ACC005306,CUST02699,Savings,104602.65,0,Active,2021-12-12
ACC005307,CUST00906,Savings,104930.19,0,Active,2022-10-13
ACC005308,CUST00531,Savings,92567.3,0,Active,2025-07-18
ACC005309,CUST04429,Savings,169213.91,0,Active,2020-02-23
ACC005310,CUST03508,Savings,75524.71,0,Active,2020-02-13
ACC005311,CUST04909,Savings,63063.09,0,Active,2019-12-08
ACC005312,CUST02478,Savings,107548.68,0,Active,2019-05-02
ACC005313,CUST04458,Savings,43262.52,0,Active,2018-08-21
ACC005314,CUST03861,Savings,156553.0,0,Active,2018-12-30
ACC005315,CUST03762,Savings,169468.09,0,Active,2022-03-02
ACC005316,CUST01882,Current,186620.16,0,Active,2018-03-30
ACC005317,CUST01086,Current,218479.1,0,Active,2024-07-31
ACC005318,CUST03983,Savings,109461.95,0,Active,2025-02-27
ACC005319,CUST03303,Savings,263953.89,0,Active,2021-09-21
ACC005320,CUST03502,Credit,249314.55,309504,Active,2020-08-11
ACC005321,CUST04975,Savings,68631.43,0,Active,2021-03-31
ACC005322,CUST02778,Savings,130289.74,0,Active,2021-10-30
ACC005323,CUST01605,Current,22357.66,0,Active,2024-04-12
ACC005324,CUST02142,Savings,266066.5,0,Active,2022-04-25
ACC005325,CUST01555,Savings,216279.54,0,Active,2025-04-07
ACC005326,CUST01990,Savings,300580.64,0,Active,2023-08-16
ACC005327,CUST01622,Credit,47477.18,382320,Active,2019-09-16
ACC005328,CUST01683,Current,178378.39,0,Active,2018-02-06
ACC005329,CUST04353,Savings,96582.96,0,Active,2022-12-12
ACC005330,CUST01222,Savings,31413.51,0,Active,2019-05-02
ACC005331,CUST02450,Savings,234610.66,0,Active,2022-07-24
ACC005332,CUST00364,Savings,58715.38,0,Active,2025-08-28
ACC005333,CUST02492,Savings,165170.74,0,Active,2022-06-03
ACC005334,CUST03302,Credit,95883.53,173407,Active,2018-09-26
ACC005335,CUST04045,Savings,148767.46,0,Active,2018-03-26
ACC005336,CUST01689,Current,220216.79,0,Active,2020-11-18
ACC005337,CUST02967,Current,149012.83,0,Active,2025-03-05
ACC005338,CUST04782,Credit,74543.11,273398,Active,2023-05-22
ACC005339,CUST03112,Savings,378908.04,0,Inactive,2020-07-25
ACC005340,CUST01028,Current,110440.81,0,Active,2022-07-02
ACC005341,CUST01366,Current,84433.13,0,Active,2023-11-24
ACC005342,CUST04805,Current,127841.79,0,Active,2023-06-09
ACC005343,CUST00528,Current,48299.39,0,Active,2018-01-08
ACC005344,CUST01796,Savings,89403.42,0,Active,2021-04-03
ACC005345,CUST04885,Savings,114628.26,0,Active,2024-03-18
ACC005346,CUST01771,Current,156115.0,0,Active,2019-05-16
ACC005347,CUST04268,Savings,138602.54,0,Active,2019-07-02
ACC005348,CUST00386,Credit,178655.09,366389,Active,2018-05-01
ACC005349,CUST03793,Savings,130994.28,0,Active,2023-12-16
ACC005350,CUST04365,Credit,247703.49,395029,Active,2022-08-23
ACC005351,CUST03464,Savings,196600.22,0,Active,2019-10-25
ACC005352,CUST02224,Current,170676.05,0,Active,2023-08-22
ACC005353,CUST03825,Savings,270785.31,0,Active,2023-04-12
ACC005354,CUST02526,Savings,270768.56,0,Active,2022-04-09
ACC005355,CUST02853,Savings,144677.77,0,Active,2025-06-16
ACC005356,CUST03390,Savings,107102.57,0,Active,2022-03-20
ACC005357,CUST00111,Credit,152742.47,374690,Active,2024-06-25
ACC005358,CUST02801,Savings,124272.28,0,Active,2021-12-27
ACC005359,CUST01494,Savings,104471.5,0,Active,2023-02-12
ACC005360,CUST04163,Credit,149201.48,242155,Active,2019-09-26
ACC005361,CUST02581,Savings,167629.09,0,Active,2023-05-18
ACC005362,CUST00953,Savings,191213.04,0,Active,2019-10-19
ACC005363,CUST04180,Credit,295000.82,92000,Active,2022-04-20
ACC005364,CUST01204,Current,157883.95,0,Active,2021-10-21
ACC005365,CUST01749,Current,132757.48,0,Active,2019-08-05
ACC005366,CUST02477,Savings,231333.94,0,Active,2021-04-05
ACC005367,CUST03313,Savings,79502.32,0,Active,2025-01-24
ACC005368,CUST04081,Savings,43610.45,0,Active,2024-01-30
ACC005369,CUST03422,Savings,176957.04,0,Inactive,2022-08-28
ACC005370,CUST03678,Savings,110178.46,0,Inactive,2024-11-08
ACC005371,CUST00804,Current,115363.49,0,Active,2019-07-04
ACC005372,CUST02392,Current,78272.02,0,Active,2022-10-13
ACC005373,CUST04079,Current,257725.58,0,Active,2023-09-09
ACC005374,CUST00665,Current,44954.02,0,Active,2024-05-29
ACC005375,CUST02350,Savings,187239.76,0,Active,2020-11-24
ACC005376,CUST02818,Savings,133868.74,0,Active,2023-02-07
ACC005377,CUST01242,Current,305274.84,0,Active,2019-01-04
ACC005378,CUST02545,Savings,231912.05,0,Active,2019-07-22
ACC005379,CUST02293,Savings,64818.69,0,Active,2020-12-24
ACC005380,CUST04722,Savings,196703.46,0,Active,2022-12-08
ACC005381,CUST01133,Savings,174012.34,0,Active,2018-10-16
ACC005382,CUST00798,Savings,128003.54,0,Active,2019-02-18
ACC005383,CUST00751,Savings,188039.22,0,Active,2021-01-25
ACC005384,CUST00435,Savings,89270.45,0,Active,2021-08-24
ACC005385,CUST00263,Savings,141927.96,0,Active,2022-09-23
ACC005386,CUST04605,Savings,135300.89,0,Active,2022-11-14
ACC005387,CUST04190,Current,80955.97,0,Active,2025-01-19
ACC005388,CUST02853,Savings,110340.24,0,Active,2018-03-27
ACC005389,CUST02574,Credit,99021.07,172669,Active,2020-03-13
ACC005390,CUST00078,Savings,167558.27,0,Active,2022-09-07
ACC005391,CUST00201,Savings,266182.91,0,Active,2020-08-26
ACC005392,CUST03549,Credit,55318.0,142756,Active,2021-06-07
ACC005393,CUST00210,Credit,170507.27,261376,Active,2024-03-08
ACC005394,CUST01786,Savings,96754.06,0,Active,2024-12-10
ACC005395,CUST00842,Savings,223791.67,0,Active,2025-08-01
ACC005396,CUST00274,Savings,169315.26,0,Active,2019-10-15
ACC005397,CUST00135,Current,46110.1,0,Active,2024-12-15
ACC005398,CUST03323,Credit,149274.95,305216,Active,2020-12-15
ACC005399,CUST02893,Savings,123930.35,0,Inactive,2019-06-20
ACC005400,CUST03417,Current,59419.27,0,Active,2021-02-07
ACC005401,CUST00648,Savings,97548.91,0,Active,2022-11-11
ACC005402,CUST01635,Savings,145389.49,0,Inactive,2020-05-10
ACC005403,CUST02347,Savings,99346.08,0,Active,2018-07-31
ACC005404,CUST03451,Savings,238357.68,0,Active,2020-10-02
ACC005405,CUST02014,Savings,123256.35,0,Inactive,2020-08-25
ACC005406,CUST01770,Credit,93207.21,364124,Active,2019-10-08
ACC005407,CUST04894,Current,150181.38,0,Active,2025-07-30
ACC005408,CUST00749,Savings,161692.91,0,Active,2019-05-08
ACC005409,CUST01850,Savings,224949.34,0,Active,2019-10-19
ACC005410,CUST00898,Current,138589.09,0,Active,2024-05-13
ACC005411,CUST02863,Savings,157872.71,0,Active,2022-06-05
ACC005412,CUST01865,Savings,110156.99,0,Active,2020-06-23
ACC005413,CUST01690,Current,309477.48,0,Active,2022-08-07
ACC005414,CUST02110,Savings,168732.11,0,Active,2019-12-25
ACC005415,CUST02248,Current,147339.33,0,Active,2021-10-21
ACC005416,CUST03942,Current,99346.58,0,Active,2023-07-01
ACC005417,CUST01752,Current,241348.3,0,Active,2021-08-22
ACC005418,CUST01056,Savings,42687.87,0,Inactive,2024-12-24
ACC005419,CUST02760,Savings,150688.12,0,Active,2023-03-20
ACC005420,CUST00389,Current,90042.82,0,Active,2019-11-25
ACC005421,CUST01969,Credit,212416.6,56371,Active,2023-06-04
ACC005422,CUST01596,Savings,162628.59,0,Active,2022-08-28
ACC005423,CUST03869,Savings,148603.66,0,Active,2022-01-15
ACC005424,CUST03839,Savings,69510.53,0,Active,2019-04-05
ACC005425,CUST04255,Savings,129171.69,0,Active,2023-07-10
ACC005426,CUST04555,Savings,166389.55,0,Active,2022-07-25
ACC005427,CUST02718,Savings,225035.42,0,Active,2025-04-22
ACC005428,CUST02919,Credit,178787.32,361543,Active,2021-11-29
ACC005429,CUST00482,Savings,212404.4,0,Active,2020-06-18
ACC005430,CUST03812,Current,52356.93,0,Active,2019-03-06
ACC005431,CUST00875,Credit,146597.68,197020,Active,2023-03-10
ACC005432,CUST03374,Savings,230013.47,0,Active,2021-04-09
ACC005433,CUST02804,Current,25616.96,0,Active,2025-03-08
ACC005434,CUST01439,Savings,117290.86,0,Inactive,2019-07-07
ACC005435,CUST01531,Savings,167323.78,0,Active,2025-08-31
ACC005436,CUST01674,Savings,247365.36,0,Active,2023-07-05
ACC005437,CUST02766,Current,142886.07,0,Active,2022-05-19
ACC005438,CUST01454,Savings,133480.64,0,Active,2019-02-28
ACC005439,CUST01199,Savings,158917.44,0,Active,2019-06-23
ACC005440,CUST04395,Savings,168243.96,0,Active,2025-03-31
ACC005441,CUST00814,Savings,77728.15,0,Active,2019-12-26
ACC005442,CUST04953,Savings,99243.05,0,Active,2024-08-23
ACC005443,CUST03233,Credit,37542.27,52427,Active,2019-05-26
ACC005444,CUST03705,Savings,90051.57,0,Active,2019-03-15
ACC005445,CUST02730,Savings,66248.43,0,Active,2018-05-04
ACC005446,CUST00157,Savings,77263.22,0,Active,2019-10-07
ACC005447,CUST03503,Savings,399821.68,0,Active,2023-09-21
ACC005448,CUST02523,Savings,239310.01,0,Active,2019-04-06
ACC005449,CUST03524,Savings,67277.32,0,Active,2019-06-21
ACC005450,CUST00754,Credit,56359.39,277256,Active,2023-11-15
ACC005451,CUST03828,Savings,93459.83,0,Active,2025-01-06
ACC005452,CUST03308,Savings,55036.63,0,Active,2018-12-12
ACC005453,CUST02896,Savings,156471.88,0,Active,2024-04-19
ACC005454,CUST02336,Savings,154890.93,0,Active,2022-02-27
ACC005455,CUST03150,Savings,76499.89,0,Active,2021-05-06
ACC005456,CUST03816,Savings,197517.9,0,Active,2022-01-31
ACC005457,CUST04625,Current,197636.51,0,Active,2020-08-15
ACC005458,CUST02642,Credit,87494.59,217823,Active,2024-08-12
ACC005459,CUST00084,Savings,74845.87,0,Active,2019-11-28
ACC005460,CUST02728,Current,104318.33,0,Active,2021-09-15
ACC005461,CUST04240,Savings,184051.63,0,Active,2020-11-16
ACC005462,CUST01690,Savings,381199.25,0,Active,2022-05-01
ACC005463,CUST04646,Savings,181538.54,0,Active,2021-01-26
ACC005464,CUST01169,Savings,63501.65,0,Active,2019-11-21
ACC005465,CUST02911,Current,161351.93,0,Active,2022-08-19
ACC005466,CUST01495,Credit,143074.2,293245,Active,2019-12-27
ACC005467,CUST04805,Savings,138176.21,0,Inactive,2021-09-11
ACC005468,CUST04417,Credit,56108.49,86066,Active,2021-05-25
ACC005469,CUST02610,Current,161094.65,0,Active,2020-11-17
ACC005470,CUST02327,Savings,131632.42,0,Active,2018-10-21
ACC005471,CUST01671,Savings,61712.88,0,Active,2019-01-24
ACC005472,CUST00100,Current,327762.68,0,Active,2018-03-01
ACC005473,CUST03873,Current,57431.2,0,Active,2018-11-21
ACC005474,CUST01865,Savings,173329.87,0,Active,2022-09-02
ACC005475,CUST03750,Savings,122204.7,0,Active,2018-10-26
ACC005476,CUST01877,Savings,107771.93,0,Active,2018-08-25
ACC005477,CUST02124,Savings,263902.55,0,Active,2020-07-30
ACC005478,CUST04688,Savings,222960.0,0,Active,2022-03-19
ACC005479,CUST02032,Savings,122501.82,0,Active,2019-08-05
ACC005480,CUST00149,Savings,79346.12,0,Active,2019-09-20
ACC005481,CUST01041,Credit,100305.76,352970,Active,2022-06-17
ACC005482,CUST02729,Savings,112460.9,0,Active,2025-04-22
ACC005483,CUST03981,Savings,225133.15,0,Active,2025-04-30
ACC005484,CUST00750,Savings,165875.79,0,Active,2019-03-11
ACC005485,CUST03153,Savings,229307.4,0,Active,2019-06-05
ACC005486,CUST04380,Savings,54724.51,0,Active,2025-08-27
ACC005487,CUST00477,Savings,240178.8,0,Active,2022-08-23
ACC005488,CUST01243,Current,285319.22,0,Active,2023-11-27
ACC005489,CUST01149,Current,82889.92,0,Active,2018-05-17
ACC005490,CUST02195,Savings,209443.66,0,Active,2019-03-14
ACC005491,CUST02510,Savings,272234.1,0,Active,2020-05-01
ACC005492,CUST02180,Savings,94002.52,0,Active,2021-09-06
ACC005493,CUST01990,Savings,65696.49,0,Active,2021-09-19
ACC005494,CUST01029,Savings,152733.8,0,Active,2025-04-24
ACC005495,CUST02794,Savings,36468.96,0,Active,2021-04-19
ACC005496,CUST04003,Current,238386.76,0,Active,2025-04-14
ACC005497,CUST00710,Savings,76151.28,0,Active,2020-05-02
ACC005498,CUST01680,Savings,115082.52,0,Active,2019-02-17
ACC005499,CUST04529,Current,197794.25,0,Active,2018-09-29
ACC005500,CUST02755,Savings,183242.69,0,Active,2019-08-17
ACC005501,CUST04490,Savings,194482.27,0,Active,2024-05-24
ACC005502,CUST02624,Credit,82622.92,320614,Active,2025-08-05
ACC005503,CUST01715,Savings,160470.61,0,Active,2024-03-04
ACC005504,CUST01719,Savings,216404.92,0,Active,2022-11-29
ACC005505,CUST03225,Current,92160.86,0,Active,2021-10-17
ACC005506,CUST04198,Savings,341149.74,0,Active,2021-12-07
ACC005507,CUST00632,Savings,118189.02,0,Active,2018-12-04
ACC005508,CUST03797,Credit,34338.05,372965,Active,2024-11-02
ACC005509,CUST01713,Credit,117805.76,141778,Active,2024-03-20
ACC005510,CUST03710,Credit,270217.77,99445,Active,2021-11-24
ACC005511,CUST02903,Savings,73075.84,0,Active,2021-11-06
ACC005512,CUST04392,Savings,69265.21,0,Active,2018-11-03
ACC005513,CUST04739,Current,167958.07,0,Active,2024-02-28
ACC005514,CUST00857,Savings,65442.8,0,Active,2024-09-26
ACC005515,CUST00101,Current,63627.41,0,Active,2020-10-15
ACC005516,CUST04085,Savings,78999.3,0,Active,2018-10-25
ACC005517,CUST03674,Savings,309727.56,0,Active,2019-12-11
ACC005518,CUST00799,Savings,178578.59,0,Active,2024-12-15
ACC005519,CUST01942,Credit,138575.81,166347,Active,2022-10-30
ACC005520,CUST00722,Savings,82264.81,0,Active,2022-09-09
ACC005521,CUST00949,Savings,214942.6,0,Active,2022-10-30
ACC005522,CUST03083,Savings,188957.36,0,Active,2022-01-03
ACC005523,CUST03860,Savings,322078.97,0,Active,2023-10-27
ACC005524,CUST03764,Savings,72471.84,0,Active,2018-07-06
ACC005525,CUST00993,Savings,66562.37,0,Active,2023-10-05
ACC005526,CUST01915,Savings,35075.54,0,Active,2021-09-01
ACC005527,CUST02466,Savings,181051.08,0,Inactive,2018-12-15
ACC005528,CUST04622,Savings,154254.78,0,Active,2024-09-18
ACC005529,CUST02015,Savings,105245.19,0,Active,2021-05-23
ACC005530,CUST04266,Current,34541.14,0,Active,2024-02-06
ACC005531,CUST04178,Savings,287984.41,0,Active,2022-04-20
ACC005532,CUST01816,Savings,149584.07,0,Active,2018-11-15
ACC005533,CUST01752,Savings,256541.06,0,Active,2024-11-08
ACC005534,CUST01662,Current,270280.11,0,Active,2023-05-15
ACC005535,CUST01625,Current,178047.0,0,Inactive,2021-11-21
ACC005536,CUST03454,Savings,193171.47,0,Active,2020-11-16
ACC005537,CUST03940,Current,90263.35,0,Active,2020-12-24
ACC005538,CUST02049,Savings,142553.66,0,Active,2020-09-25
ACC005539,CUST03423,Current,232880.83,0,Active,2022-04-26
ACC005540,CUST00835,Current,79151.98,0,Active,2023-08-07
ACC005541,CUST03239,Savings,223663.87,0,Active,2021-08-10
ACC005542,CUST01494,Savings,215632.21,0,Active,2018-11-30
ACC005543,CUST04927,Savings,212450.7,0,Active,2024-08-19
ACC005544,CUST03835,Savings,136754.05,0,Active,2020-10-18
ACC005545,CUST01935,Credit,83071.21,319437,Active,2024-02-24
ACC005546,CUST00186,Savings,340081.12,0,Active,2018-09-29
ACC005547,CUST00047,Savings,278190.31,0,Active,2024-10-17
ACC005548,CUST03479,Savings,138693.8,0,Active,2018-02-21
ACC005549,CUST04536,Savings,154399.49,0,Active,2024-08-11
ACC005550,CUST04538,Savings,113563.88,0,Active,2022-11-27
ACC005551,CUST03689,Current,36963.45,0,Active,2023-06-20
ACC005552,CUST02464,Savings,126660.04,0,Active,2020-05-30
ACC005553,CUST02220,Current,178899.8,0,Active,2024-12-29
ACC005554,CUST04381,Current,93840.0,0,Active,2025-02-06
ACC005555,CUST01812,Savings,109995.47,0,Active,2022-09-21
ACC005556,CUST04502,Current,109380.12,0,Active,2022-07-21
ACC005557,CUST04402,Savings,143675.91,0,Active,2019-05-13
ACC005558,CUST04715,Current,116408.59,0,Active,2022-04-26
ACC005559,CUST00964,Current,76493.51,0,Active,2021-10-31
ACC005560,CUST00079,Savings,143390.27,0,Active,2020-01-06
ACC005561,CUST02864,Current,173633.1,0,Active,2022-06-12
ACC005562,CUST03461,Savings,151197.39,0,Inactive,2021-03-19
ACC005563,CUST02716,Savings,34676.88,0,Active,2024-07-30
ACC005564,CUST04624,Savings,192386.56,0,Active,2025-04-26
ACC005565,CUST01684,Savings,61957.66,0,Active,2020-10-29
ACC005566,CUST04515,Savings,171956.91,0,Active,2024-12-31
ACC005567,CUST03057,Savings,176297.51,0,Active,2024-08-21
ACC005568,CUST04969,Savings,46947.6,0,Active,2023-01-05
ACC005569,CUST02306,Savings,219498.77,0,Active,2020-06-29
ACC005570,CUST02766,Savings,338127.75,0,Active,2023-02-23
ACC005571,CUST01212,Credit,112019.41,247777,Inactive,2019-02-02
ACC005572,CUST03212,Current,171977.04,0,Active,2020-01-10
ACC005573,CUST01473,Current,100476.54,0,Active,2025-01-19
ACC005574,CUST03439,Current,61371.76,0,Active,2021-12-22
ACC005575,CUST04974,Savings,231349.63,0,Active,2018-05-24
ACC005576,CUST01812,Savings,174451.48,0,Active,2020-06-25
ACC005577,CUST00472,Current,86572.13,0,Active,2024-12-11
ACC005578,CUST01704,Credit,63246.8,90395,Active,2019-08-20
ACC005579,CUST03138,Current,348399.95,0,Active,2019-03-24
ACC005580,CUST03964,Savings,52527.93,0,Active,2023-12-24
ACC005581,CUST01179,Current,188474.45,0,Active,2019-08-12
ACC005582,CUST01473,Savings,148197.53,0,Active,2018-10-01
ACC005583,CUST00931,Credit,206608.43,399975,Active,2021-01-06
ACC005584,CUST00422,Credit,297992.31,120353,Active,2019-08-27
ACC005585,CUST00258,Savings,16490.12,0,Active,2021-03-15
ACC005586,CUST03561,Savings,68216.05,0,Active,2025-04-11
ACC005587,CUST01024,Savings,124266.92,0,Active,2020-11-17
ACC005588,CUST01051,Current,311158.44,0,Active,2020-05-31
ACC005589,CUST03646,Current,103259.32,0,Inactive,2023-03-04
ACC005590,CUST01932,Savings,91161.19,0,Active,2021-12-25
ACC005591,CUST01377,Savings,24797.61,0,Active,2018-01-24
ACC005592,CUST03342,Savings,85553.47,0,Active,2021-07-18
ACC005593,CUST00929,Savings,184778.21,0,Active,2019-05-31
ACC005594,CUST02372,Savings,124751.5,0,Active,2020-06-17
ACC005595,CUST01354,Credit,84168.72,321517,Active,2023-01-18
ACC005596,CUST03668,Savings,350812.07,0,Active,2020-08-16
ACC005597,CUST04830,Current,111665.86,0,Active,2022-05-31
ACC005598,CUST04252,Savings,143666.47,0,Active,2022-01-29
ACC005599,CUST02692,Savings,80810.25,0,Active,2018-01-21
ACC005600,CUST04667,Credit,61057.67,113974,Active,2025-07-07
ACC005601,CUST01784,Savings,198959.75,0,Active,2021-04-06
ACC005602,CUST04943,Savings,40433.32,0,Active,2024-01-20
ACC005603,CUST00491,Savings,175784.29,0,Active,2024-09-28
ACC005604,CUST00427,Current,11692.65,0,Active,2023-12-12
ACC005605,CUST04795,Current,161608.08,0,Active,2021-08-29
ACC005606,CUST04049,Savings,65354.88,0,Active,2019-01-21
ACC005607,CUST03450,Current,74970.98,0,Active,2024-04-02
ACC005608,CUST00810,Current,112216.37,0,Inactive,2019-05-13
ACC005609,CUST00199,Savings,57703.05,0,Active,2021-07-27
ACC005610,CUST04245,Savings,32678.13,0,Active,2020-07-23
ACC005611,CUST03904,Savings,119269.74,0,Active,2022-02-08
ACC005612,CUST04588,Savings,204738.02,0,Active,2023-10-22
ACC005613,CUST02226,Savings,152671.79,0,Active,2019-10-14
ACC005614,CUST00660,Savings,247026.27,0,Active,2023-09-09
ACC005615,CUST01280,Credit,36004.28,73228,Active,2021-09-19
ACC005616,CUST01814,Savings,103736.45,0,Active,2023-12-25
ACC005617,CUST00644,Savings,136145.68,0,Active,2020-06-28
ACC005618,CUST03859,Savings,75018.72,0,Active,2025-05-18
ACC005619,CUST01619,Current,139726.31,0,Active,2023-03-10
ACC005620,CUST02313,Savings,239439.49,0,Active,2022-09-11
ACC005621,CUST03025,Savings,178719.2,0,Active,2021-11-05
ACC005622,CUST02013,Savings,258805.61,0,Active,2021-01-01
ACC005623,CUST02741,Savings,157812.66,0,Active,2018-04-27
ACC005624,CUST04708,Savings,125172.85,0,Active,2024-07-05
ACC005625,CUST01727,Savings,299836.93,0,Active,2024-11-07
ACC005626,CUST03626,Savings,143087.36,0,Active,2025-01-15
ACC005627,CUST00539,Savings,336343.5,0,Active,2023-08-12
ACC005628,CUST03290,Current,222286.46,0,Active,2019-09-21
ACC005629,CUST00328,Current,86309.04,0,Active,2019-10-25
ACC005630,CUST00381,Savings,117618.09,0,Active,2018-04-02
ACC005631,CUST04059,Savings,298379.32,0,Active,2021-11-02
ACC005632,CUST03257,Savings,247076.07,0,Active,2020-10-31
ACC005633,CUST00974,Savings,202990.34,0,Active,2021-01-31
ACC005634,CUST04124,Current,190514.98,0,Active,2019-06-16
ACC005635,CUST04157,Savings,53880.23,0,Active,2021-03-11
ACC005636,CUST01033,Savings,63005.09,0,Inactive,2018-11-21
ACC005637,CUST00287,Savings,153330.19,0,Active,2024-01-21
ACC005638,CUST02068,Current,76048.96,0,Active,2022-04-19
ACC005639,CUST04439,Savings,112784.98,0,Active,2018-03-18
ACC005640,CUST04488,Savings,107836.56,0,Active,2022-04-15
